#hr_timer_export=1
#exported_at=2026-02-23T18:08:20.244Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=mixed
#rounds=8
#work_s=180
#rest_s=60
#prep_s=60
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
481,Work,1,8,138
482,Work,1,7,138
483,Work,1,6,138
484,Work,1,5,138
485,Work,1,4,137
486,Work,1,3,137
487,Work,1,2,137
488,Work,1,1,137
489,Work,1,0,137
490,Rest,2,59,137
491,Rest,2,58,137
492,Rest,2,57,137
493,Rest,2,56,138
494,Rest,2,55,138
495,Rest,2,54,138
496,Rest,2,53,138
497,Rest,2,52,138
498,Rest,2,51,135
499,Rest,2,50,135
500,Rest,2,49,131
501,Rest,2,48,127
502,Rest,2,47,127
503,Rest,2,46,124
504,Rest,2,45,122
505,Rest,2,44,122
506,Rest,2,43,121
507,Rest,2,42,121
508,Rest,2,41,121
509,Rest,2,40,121
510,Rest,2,39,121
511,Rest,2,38,121
512,Rest,2,37,121
513,Rest,2,36,121
514,Rest,2,35,121
515,Rest,2,34,120
516,Rest,2,33,120
517,Rest,2,32,119
518,Rest,2,31,118
519,Rest,2,30,117
520,Rest,2,29,116
521,Rest,2,28,115
522,Rest,2,27,115
523,Rest,2,26,115
524,Rest,2,25,114
525,Rest,2,24,114
526,Rest,2,23,114
527,Rest,2,22,113
528,Rest,2,21,112
529,Rest,2,20,111
530,Rest,2,19,109
531,Rest,2,18,107
532,Rest,2,17,107
533,Rest,2,16,106
534,Rest,2,15,102
535,Rest,2,14,102
536,Rest,2,13,102
537,Rest,2,12,102
538,Rest,2,11,102
539,Rest,2,10,102
540,Rest,2,9,101
541,Rest,2,8,101
542,Rest,2,7,101
543,Rest,2,6,101
544,Rest,2,5,98
545,Rest,2,4,98
546,Rest,2,3,92
547,Rest,2,2,87
548,Rest,2,1,86
549,Work,2,180,86
550,Work,2,179,86
551,Work,2,178,88
552,Work,2,177,88
553,Work,2,176,88
554,Work,2,175,88
555,Work,2,174,88
556,Work,2,173,88
557,Work,2,172,89
558,Work,2,171,92
559,Work,2,170,95
560,Work,2,169,95
561,Work,2,168,97
562,Work,2,167,97
563,Work,2,166,96
564,Work,2,165,96
565,Work,2,164,99
566,Work,2,163,102
567,Work,2,162,104
568,Work,2,161,106
569,Work,2,160,106
570,Work,2,159,108
571,Work,2,158,112
572,Work,2,157,112
573,Work,2,156,116
574,Work,2,155,120
575,Work,2,154,120
576,Work,2,153,124
577,Work,2,152,127
578,Work,2,151,129
579,Work,2,150,129
580,Work,2,149,131
581,Work,2,148,132
582,Work,2,147,133
583,Work,2,146,133
584,Work,2,145,134
585,Work,2,144,135
586,Work,2,143,136
587,Work,2,142,136
588,Work,2,141,136
589,Work,2,140,137
590,Work,2,139,137
591,Work,2,138,137
592,Work,2,137,137
593,Work,2,136,137
594,Work,2,135,137
595,Work,2,134,138
596,Work,2,133,138
597,Work,2,132,139
598,Work,2,131,140
599,Work,2,130,141
600,Work,2,129,141
601,Work,2,128,141
602,Work,2,127,142
603,Work,2,126,142
604,Work,2,125,142
605,Work,2,124,142
606,Work,2,123,142
607,Work,2,122,143
608,Work,2,121,143
609,Work,2,120,144
610,Work,2,119,145
611,Work,2,118,145
612,Work,2,117,145
613,Work,2,116,145
614,Work,2,115,146
615,Work,2,114,146
616,Work,2,113,146
617,Work,2,112,146
618,Work,2,111,146
619,Work,2,110,147
620,Work,2,109,148
621,Work,2,108,148
622,Work,2,107,148
623,Work,2,106,149
624,Work,2,105,150
625,Work,2,104,151
626,Work,2,103,151
627,Work,2,102,152
628,Work,2,101,152
629,Work,2,100,152
630,Work,2,99,153
631,Work,2,98,153
632,Work,2,97,153
633,Work,2,96,153
634,Work,2,95,154
635,Work,2,94,154
636,Work,2,93,154
637,Work,2,92,154
638,Work,2,91,154
639,Work,2,90,155
640,Work,2,89,155
641,Work,2,88,155
642,Work,2,87,154
643,Work,2,86,154
644,Work,2,85,153
645,Work,2,84,152
646,Work,2,83,152
647,Work,2,82,152
648,Work,2,81,152
649,Work,2,80,152
650,Work,2,79,152
651,Work,2,78,153
652,Work,2,77,153
653,Work,2,76,153
654,Work,2,75,153
655,Work,2,74,153
656,Work,2,73,153
657,Work,2,72,153
658,Work,2,71,152
659,Work,2,70,152
660,Work,2,69,151
661,Work,2,68,150
662,Work,2,67,150
663,Work,2,66,150
664,Work,2,65,151
665,Work,2,64,151
666,Work,2,63,151
667,Work,2,62,152
668,Work,2,61,152
669,Work,2,60,152
670,Work,2,59,152
671,Work,2,58,152
672,Work,2,57,152
673,Work,2,56,152
674,Work,2,55,152
675,Work,2,54,152
676,Work,2,53,152
677,Work,2,52,152
678,Work,2,51,152
679,Work,2,50,151
680,Work,2,49,151
681,Work,2,48,151
682,Work,2,47,151
683,Work,2,46,151
684,Work,2,45,151
685,Work,2,44,151
686,Work,2,43,152
687,Work,2,42,152
688,Work,2,41,152
689,Work,2,40,152
690,Work,2,39,153
691,Work,2,38,153
692,Work,2,37,153
693,Work,2,36,154
694,Work,2,35,154
695,Work,2,34,154
696,Work,2,33,154
697,Work,2,32,154
698,Work,2,31,154
699,Work,2,30,154
700,Work,2,29,153
701,Work,2,28,153
702,Work,2,27,153
703,Work,2,26,153
704,Work,2,25,153
